node_id,career_id,skill_group,name,node_level,stage,axis,node_kind,is_optional,is_checkpoint,selection,choose_count,weight,completion_policy,required_proficiency,evidence_keywords,parent_id,previous_id,description,link1,link2,link3
backend-content-security-policy,backend,CSP,Content Security Policy,,PRACTICAL,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,backend-web-security,,"CSP (Content Security Policy) prevents XSS and code injection attacks by specifying trusted content sources. Implemented via HTTP headers or meta tags, defining rules for scripts, stylesheets, images, and fonts. Reduces malicious code execution risk but requires careful configuration.",https://developer.mozilla.org/en-US/docs/Web/HTTP/CSP,https://developers.google.com/web/fundamentals/security/csp,https://www.youtube.com/watch?v=-LjPRzFR5f0
backend-server-security,backend,Server Security,Server Security,,PRACTICAL,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,backend-web-security,,"Server security protects servers from threats through patch management, access control, firewalls, encryption, security hardening, regular backups, and monitoring. Ensures confidentiality, integrity, and availability of data and services with continuous threat detection and response.",https://www.sophos.com/en-us/cybersecurity-explained/what-is-server-hardening,https://www.youtube.com/watch?v=Jnxx_IAC0G4,
backend-testing,backend,Testing Techniques,Testing,10,PRACTICAL,MAIN,CORE,,,ALL,,3,EVIDENCE_ALLOWED,65,"testing,techniques",,backend-web-security,"Testing systematically evaluates software functionality, performance, and quality against requirements. Includes unit, integration, system, and acceptance testing levels. Can be manual or automated to identify defects, validate features, and ensure reliable performance before deployment.",https://www.guru99.com/software-testing-introduction-importance.html,https://www.browserstack.com/guide/testing-pyramid-for-test-automation,https://app.daily.dev/tags/testing?ref=roadmapsh
backend-unit-testing,backend,,Unit Testing,,PRACTICAL,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,backend-testing,,Unit testing tests individual components or units in isolation to ensure correct functionality. Focuses on smallest testable parts like functions with predefined inputs and expected outcomes. Automated tests written by developers during coding to catch bugs early and improve reliability.,https://jestjs.io/docs/getting-started,https://github.com/goldbergyoni/javascript-testing-best-practices,https://www.guru99.com/unit-testing-guide.html
backend-integration-testing,backend,,Integration Testing,,PRACTICAL,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,backend-testing,,"Integration testing verifies interactions between software components to ensure they work together correctly. Tests module communication via APIs, databases, and third-party services. Catches integration issues like data mismatches and protocol errors that unit tests miss.",https://github.com/ladjs/supertest,https://www.guru99.com/integration-testing.html,https://thenewstack.io/how-to-integrate-and-test-your-tech-stack/
backend-functional-testing,backend,,Functional Testing,,PRACTICAL,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,backend-testing,,"Functional testing ensures software meets functional requirements through black box testing. Testers provide input and compare expected vs actual output without understanding source code. Contrasts with non-functional testing (performance, load, scalability).",https://playwright.dev/docs/intro,https://www.guru99.com/functional-testing.html,https://www.atlassian.com/continuous-delivery/software-testing/functional-testing
backend-web-servers,backend,Web Server Fundamentals,Web Servers,11,ADVANCED,MAIN,CORE,,,CHOOSE_ONE,1,3,EVIDENCE_ALLOWED,65,"web,server,fundamentals,servers",,backend-testing,"Web servers handle client requests and serve web content like HTML pages and images. Process HTTP/HTTPS requests, interact with databases, and send responses. Popular servers include Apache, Nginx, and IIS. Essential for hosting websites, managing traffic, and providing SSL/TLS security.",https://developer.mozilla.org/en-US/docs/Learn/Common_questions/What_is_a_web_server,https://www.hostinger.co.uk/tutorials/what-is-a-web-server,https://youtu.be/9J1nJOivdyw
backend-nginx,backend,Nginx,Nginx,,ADVANCED,BRANCH,ALTERNATIVE,,,ALL,,1,EVIDENCE_ALLOWED,65,nginx,backend-web-servers,,"Nginx is a high-performance web server and reverse proxy known for efficiency and low resource consumption. Also used as load balancer, HTTP cache, and mail proxy. Excels at concurrent connections via asynchronous, event-driven architecture. Popular for modern web infrastructures.",https://nginx.org/,https://www.youtube.com/watch?v=JKxlsvZXG7c,https://www.youtube.com/watch?v=9t9Mp0BGnyI
backend-apache,backend,Apache,Apache,,ADVANCED,BRANCH,ALTERNATIVE,,,ALL,,1,EVIDENCE_ALLOWED,65,apache,backend-web-servers,,"Apache HTTP Server is a popular open-source web server known for flexibility and extensive features. It supports multiple OS platforms, offers virtual hosting, SSL/TLS, and modular architecture. Part of the LAMP stack, it remains widely used despite competition from Nginx due to stability and community support.",https://httpd.apache.org/,https://httpd.apache.org/docs/2.4/,https://www.youtube.com/watch?v=kaaenHXO4t4
backend-caddy,backend,Caddy,Caddy,,ADVANCED,BRANCH,ALTERNATIVE,,,ALL,,1,EVIDENCE_ALLOWED,65,caddy,backend-web-servers,,"Caddy is a modern Go-based web server known for simplicity and automatic HTTPS with Let's Encrypt certificates. Features zero-config static file serving, HTTP/2 support, and plugins for reverse proxying and load balancing. Ideal for small-to-medium projects requiring hassle-free setup.",https://caddyserver.com/,https://github.com/caddyserver/caddy,https://www.youtube.com/watch?v=WgUV_BlHvj0
backend-ms-iis,backend,MS IIS,MS IIS,,ADVANCED,BRANCH,ALTERNATIVE,,,ALL,,1,EVIDENCE_ALLOWED,65,ms iis,backend-web-servers,,"Microsoft IIS is a flexible, secure web server for hosting web applications on Windows Server. Supports [ASP.NET](http://ASP.NET), PHP, static content with features like authentication, SSL/TLS, URL rewriting. Offers GUI and command-line management tools for enterprise Windows-based deployments.",https://www.iis.net/,https://www.youtube.com/watch?v=1VdxPWwtISA,https://www.youtube.com/watch?v=hPWSqEXOjQY
backend-system-design,backend,System Design,System Design,12,ADVANCED,MAIN,CORE,,,ALL,,3,EVIDENCE_ALLOWED,65,"system,design",,backend-web-servers,"Architectural patterns are reusable solutions to common software architecture problems. They address issues like performance limitations, high availability, and business risk minimization, providing proven templates for system design and structure.",https://www.redhat.com/architect/14-software-architecture-patterns,https://towardsdatascience.com/10-common-software-architectural-patterns-in-a-nutshell-a0b47a1e9013,https://www.oreilly.com/library/view/software-architecture-patterns/9781491971437/
backend-monolithic-apps,backend,,Monolithic Apps,,ADVANCED,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,backend-system-design,,"Monolithic applications are single, cohesive units with tightly integrated components running as one service. Simplifies development and deployment but creates scalability and maintainability challenges. Changes require full system redeployment. Suitable for smaller applications; larger ones often transition to microservices.",https://microservices.io/patterns/monolithic.html,https://datamify.medium.com/monolithic-architecture-advantages-and-disadvantages-e71a603eec89,https://www.youtube.com/watch?v=NdeTGlZ__Do
backend-microservices,backend,,Microservices,,ADVANCED,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,backend-system-design,,"Microservices architecture structures applications as loosely coupled, independently deployable services focused on specific business capabilities. Communicate via HTTP or messaging. Enables scalability, flexibility, diverse technologies, and continuous deployment but adds complexity in communication and orchestration.",https://microservices.io/patterns/microservices.html,https://smartbear.com/solutions/microservices/,https://thenewstack.io/microservices-101/
backend-soa,backend,,SOA,,ADVANCED,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,backend-system-design,,"SOA (Service-Oriented Architecture) uses reusable, loosely coupled services that interact over networks through standardized protocols like HTTP and XML. Each service performs specific business functions independently. Enables scalable, flexible, interoperable systems with modular development and easier integration.",https://aws.amazon.com/what-is/service-oriented-architecture/,http://docs.oasis-open.org/soa-rm/soa-ra/v1.0/soa-ra.html,https://www.youtube.com/watch?v=PA9RjHI463g
backend-serverless,backend,,Serverless,,ADVANCED,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,backend-system-design,,"Serverless computing lets developers build applications without managing server infrastructure. Cloud providers handle scaling and maintenance while developers deploy event-triggered functions. Billing based on actual usage. Platforms: AWS Lambda, Google Cloud Functions, Azure Functions.",https://www.ibm.com/cloud/learn/serverless,https://aws.amazon.com/serverless/,https://www.youtube.com/watch?v=W_VV2Fx32_Y&ab_channel=Fireship
backend-service-mesh,backend,,Service Mesh,,ADVANCED,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,backend-system-design,,"Service mesh enhances communication, security, and management between microservices using intelligent proxies. Provides load balancing, service discovery, observability, and traffic management. Uses sidecar pattern where each microservice pairs with a proxy for independent network functionality management.",https://aws.amazon.com/what-is/service-mesh/,https://www.redhat.com/en/topics/microservices/what-is-a-service-mesh,https://www.youtube.com/watch?v=vh1YtWjfcyk
backend-event-driven-architecture,backend,Event-Driven Architecture (EDA),Event-Driven Architecture,13,ADVANCED,MAIN,CORE,,,CHOOSE_ONE,1,3,EVIDENCE_ALLOWED,65,"event,driven,architecture,eda",,backend-system-design,"Message brokers facilitate communication between distributed systems by routing and delivering messages. Enable asynchronous messaging, decoupling producers from consumers. Include features like queuing, load balancing, persistence, and acknowledgment. Popular examples: Kafka, RabbitMQ, ActiveMQ.",https://www.ibm.com/topics/message-brokers,https://www.youtube.com/watch?v=57Qr9tk6Uxc,https://www.youtube.com/watch?v=_5mu7lZz5X4
backend-rabbitmq,backend,,RabbitMQ,,ADVANCED,BRANCH,ALTERNATIVE,,,ALL,,1,EVIDENCE_ALLOWED,65,rabbitmq,backend-event-driven-architecture,,"RabbitMQ is an open-source message broker using AMQP for asynchronous communication between distributed systems. Enables message queuing, routing, durability, and acknowledgments. Supports various messaging patterns (pub/sub, request/reply, point-to-point). Used for high-throughput enterprise messaging.",https://www.rabbitmq.com/getstarted.html,https://www.youtube.com/watch?v=nFxjaVmFj5E,https://m.youtube.com/watch?v=NQ3fZtyXji0
backend-kafka,backend,,Kafka,,ADVANCED,BRANCH,ALTERNATIVE,,,ALL,,1,EVIDENCE_ALLOWED,65,kafka,backend-event-driven-architecture,,"Apache Kafka is a distributed event streaming platform for high-throughput, fault-tolerant data processing. Acts as message broker with publish/subscribe model. Features topics, partitions for parallel processing, and replication for fault tolerance. Ideal for real-time analytics and data integration.",https://kafka.apache.org/quickstart,https://kafka.apache.org/documentation/streams/,https://docs.confluent.io/platform/current/streams/concepts.html
backend-scaling-advanced-data,backend,Advanced Data Retrieval & Analytics,Scaling & Advanced Data,14,JOB_READY,MAIN,CORE,,,ALL,,3,EVIDENCE_ALLOWED,65,"advanced,data,retrieval,analytics,scaling",,backend-event-driven-architecture,Scaling databases adapts them to handle more data and users efficiently through vertical scaling (upgrading hardware) or horizontal scaling (adding servers). Key techniques include sharding and replication to maintain robustness as databases grow.,https://medium.com/@anil.goyal0057/strategies-for-scaling-databases-a-comprehensive-guide-b69cda7df1d3,https://www.freecodecamp.org/news/horizontal-vs-vertical-scaling-in-database/,https://towardsdatascience.com/database-replication-explained-5c76a200d8f3
backend-database-indexes,backend,,Database Indexes,,JOB_READY,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,backend-scaling-advanced-data,,"Database indexes are data structures that speed up data retrieval by creating references to table data without full table scans. Include B-tree, bitmap, and hash types. Enhance query performance but increase storage requirements and slow down writes due to index maintenance.",https://www.postgresql.org/docs/current/indexes.html,https://www.codecademy.com/article/sql-indexes,https://use-the-index-luke.com/
backend-data-replication,backend,,Data Replication,,JOB_READY,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,backend-scaling-advanced-data,,"Data replication creates multiple copies of data across distributed system nodes for availability, reliability, and performance. Can be synchronous or asynchronous. Uses master-slave, multi-master, or peer-to-peer models. Improves fault tolerance but challenges data consistency.",https://www.ibm.com/topics/data-replication,https://www.youtube.com/watch?v=iO8a1nMbL1o,
